state_code,county_code,site_number,parameter_code,poc,parameter_name,open_date,close_date,concurred_exclusions,dominant_source,measurement_scale,measurement_scale_def,monitoring_objective,last_method_code,last_method_description,last_method_begin_date,naaqs_primary_monitor,qa_primary_monitor,monitor_type,networks,monitoring_agency_code,monitoring_agency,si_id,latitude,longitude,datum,lat_lon_accuracy,elevation,probe_height,pl_probe_location,local_site_name,address,state_name,county_name,city_name,cbsa_code,cbsa_name,csa_code,csa_name,tribal_code,tribe_name
39,151,0024,14129,4,Lead (TSP) LC,2017-06-06,,,POINT,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2021-03-01,,,SLAMS,,0151,Canton City Health Department Air Pollution Control,103970,40.80032,-81.33137,NAD83,5.0,320.0,5.1,GROUND LEVEL SUPPORT,Republic Steel,"3150 Georgetown Rd., NE",Ohio,Stark,Canton,15940,"Canton-Massillon, OH",184,"Cleveland-Akron-Canton, OH",,
40,115,9007,14129,2,Lead (TSP) LC,2010-05-02,,,AREA,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,2010-05-02,,,TRIBAL,,920,"Quapaw Tribe of Indians, OK",91815,36.985702,-94.83931,WGS84,1.0,273.0,2.0,GROUND LEVEL SUPPORT,,713 West A Street,Oklahoma,Ottawa,Picher,33060,"Miami, OK",309,"Joplin-Miami, MO-OK",920,"Quapaw Tribe of Indians, OK"
40,115,9007,14129,1,Lead (TSP) LC,2010-05-02,,,AREA,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,2010-05-02,Y,Y,TRIBAL,,920,"Quapaw Tribe of Indians, OK",91815,36.985702,-94.83931,WGS84,1.0,273.0,2.0,GROUND LEVEL SUPPORT,,713 West A Street,Oklahoma,Ottawa,Picher,33060,"Miami, OK",309,"Joplin-Miami, MO-OK",920,"Quapaw Tribe of Indians, OK"
40,037,0146,14129,1,Lead (TSP) LC,2016-02-12,2019-12-31,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-02-12,,,,,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,100917,36.013567,-96.099144,WGS84,1.0,1.0,2.0,OTHER,,10375 N Frankoma,Oklahoma,Creek,Sapulpa,46140,"Tulsa, OK",538,"Tulsa-Muskogee-Bartlesville, OK",,
40,037,0146,14129,2,Lead (TSP) LC,2016-02-12,2019-12-31,,POINT,NEIGHBORHOOD,500 M TO 4KM,QUALITY ASSURANCE,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-02-12,,,,,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,100917,36.013567,-96.099144,WGS84,1.0,1.0,2.0,OTHER,,10375 N Frankoma,Oklahoma,Creek,Sapulpa,46140,"Tulsa, OK",538,"Tulsa-Muskogee-Bartlesville, OK",,
40,115,9006,14129,1,Lead (TSP) LC,2010-05-02,,,AREA,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,2010-05-02,Y,,TRIBAL,,920,"Quapaw Tribe of Indians, OK",91814,36.9846,-94.8249,WGS84,3.0,274.0,2.0,GROUND LEVEL SUPPORT,,723 EAST SECOND STREET,Oklahoma,Ottawa,Picher,33060,"Miami, OK",309,"Joplin-Miami, MO-OK",920,"Quapaw Tribe of Indians, OK"
40,121,0416,14129,3,Lead (TSP) LC,2016-08-22,,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-08-22,Y,Y,SLAMS,,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,95609,34.829396,-95.843642,WGS84,1.3,223.877,6.0,OTHER,Savanna,108 N. Main Street,Oklahoma,Pittsburg,Savanna,32540,"McAlester, OK",,,,
42,011,1717,14129,1,Lead (TSP) LC,2009-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-03,Y,Y,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,13499,40.377222,-75.914444,WGS84,2.83,116.0,2.0,,A420111717LAT/LON POINT IS OF SAMPLING INLET,SPRING VALLEY ROAD,Pennsylvania,Berks,Laureldale,39740,"Reading, PA",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",,
42,011,0022,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-03,Y,Y,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,95682,40.478319,-75.753947,WGS84,1.1,160.0,2.0,,,Park Ave,Pennsylvania,Berks,Lyons (corporate and RR name for Lyon Station),39740,"Reading, PA",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",,
42,071,0009,14129,1,Lead (TSP) LC,2012-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2012-01-01,Y,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,96693,40.108944,-76.472235,WGS84,1.5,115.0,2.0,,,1088 East Main Street,Pennsylvania,Lancaster,Mount Joy,29540,"Lancaster, PA",,,,
42,007,0505,14129,1,Lead (TSP) LC,2009-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-03,Y,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,13454,40.685019,-80.324775,WGS84,0.0,219.0,2.0,,,TAMAQUI DR,Pennsylvania,Beaver,Not in a City,38300,"Pittsburgh, PA",430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",,
42,025,0214,14129,1,Lead (TSP) LC,2012-07-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2012-07-01,Y,Y,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,96882,40.814204,-75.580448,WGS84,4.0,133.0,2.0,,,620 Little Gap Road,Pennsylvania,Carbon,Not in a City,10900,"Allentown-Bethlehem-Easton, PA-NJ",408,"New York-Newark, NY-NJ-CT-PA",,
42,025,0214,14129,2,Lead (TSP) LC,2017-04-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,QUALITY ASSURANCE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-04-01,,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,96882,40.814204,-75.580448,WGS84,4.0,133.0,2.0,,,620 Little Gap Road,Pennsylvania,Carbon,Not in a City,10900,"Allentown-Bethlehem-Easton, PA-NJ",408,"New York-Newark, NY-NJ-CT-PA",,
42,129,0009,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-03,Y,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,95603,40.392922,-79.024456,WGS84,3.2,360.0,2.0,,,"Sugar Run Road, Rt 711",Pennsylvania,Westmoreland,Not in a City,38300,"Pittsburgh, PA",430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",,
42,073,0011,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-09,Y,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,95662,40.860031,-80.279092,WGS84,6.8,290.0,2.0,,,3 Fountain Ave,Pennsylvania,Lawrence,Not in a City,35260,"New Castle, PA",430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",,
42,011,0021,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-03,Y,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,95665,40.477075,-75.756919,WGS84,9.1,160.0,2.0,,,Kemp St,Pennsylvania,Berks,Lyons (corporate and RR name for Lyon Station),39740,"Reading, PA",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",,
42,045,0002,14129,1,Lead (TSP) LC,2009-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-15,Y,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,13621,39.835556,-75.3725,WGS84,3.56,3.0,2.0,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,FRONT ST & NORRIS ST,Pennsylvania,Delaware,Chester,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",,
42,011,0020,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-03,Y,Y,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,95680,40.385981,-75.912856,WGS84,5.0,110.0,2.0,,,3139 Kutztown Rd,Pennsylvania,Berks,Not in a City,39740,"Reading, PA",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",,
42,011,0020,14129,2,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-03,,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,95680,40.385981,-75.912856,WGS84,5.0,110.0,2.0,,,3139 Kutztown Rd,Pennsylvania,Berks,Not in a City,39740,"Reading, PA",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",,
42,007,0007,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-03,Y,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,95660,40.673656,-80.317731,WGS84,6.2,340.0,2.0,,,760 Beaver Valley Mall,Pennsylvania,Beaver,Not in a City,38300,"Pittsburgh, PA",430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",,
42,007,0006,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-09,Y,,SLAMS,,0851,Pennsylvania Department Of Environmental Protection,95666,40.638936,-80.365653,WGS84,7.6,340.0,2.0,,,206 Mowey Rd,Pennsylvania,Beaver,Not in a City,38300,"Pittsburgh, PA",430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",,
45,041,8001,14129,2,Lead (TSP) LC,2012-06-02,,,AREA,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2015-09-01,,,SPM,,0971,South Carolina Department Health And Environmental Control,96721,34.15567,-79.56983,WGS84,10.0,27.0,,,JCI Railroad,Liberty Chapel @ Bethel Roads [JCI Railroad],South Carolina,Florence,Not in a City,22500,"Florence, SC",,,,
45,041,8003,14129,2,Lead (TSP) LC,2012-06-02,,,AREA,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2015-09-01,,,SPM,,0971,South Carolina Department Health And Environmental Control,96724,34.1675,-79.56266,WGS84,10.0,26.0,,,JCI River (Woods),Liberty Chapel at Paper Mill Roads [JCI River/Woods],South Carolina,Florence,Not in a City,22500,"Florence, SC",,,,
45,041,8003,14129,1,Lead (TSP) LC,2012-01-10,,,AREA,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2015-09-01,Y,,SPM,,0971,South Carolina Department Health And Environmental Control,96724,34.1675,-79.56266,WGS84,10.0,26.0,,,JCI River (Woods),Liberty Chapel at Paper Mill Roads [JCI River/Woods],South Carolina,Florence,Not in a City,22500,"Florence, SC",,,,
45,079,0007,14129,2,Lead (TSP) LC,2011-01-01,2019-01-02,,,,,POPULATION EXPOSURE,044,"Hi-Vol - Flameless Atomic absorption (GFAA) EPA; 3 extraction options: (a) 2.6M HNO3 sonicate 30 min no heat, (b) 2.6M HNO3/.9MHC",2011-01-01,,,,,0971,South Carolina Department Health And Environmental Control,14306,34.093959,-80.962304,WGS84,1.0,107.0,,,PARKLANE,8311 PARKLANE ROAD [Parklane],South Carolina,Richland,Dentsville (Dents),17900,"Columbia, SC",192,"Columbia-Orangeburg-Newberry, SC",,
45,041,8002,14129,2,Lead (TSP) LC,2012-06-02,,,AREA,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2015-09-01,,,SPM,,0971,South Carolina Department Health And Environmental Control,96723,34.16416,-79.57233,WGS84,10.0,31.0,,,JCI Entrance,Liberty Chapel at Paper Mill Roads [JCI Entrance],South Carolina,Florence,Not in a City,22500,"Florence, SC",,,,
45,041,8001,14129,1,Lead (TSP) LC,2012-01-10,,,AREA,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2015-09-01,Y,,SPM,,0971,South Carolina Department Health And Environmental Control,96721,34.15567,-79.56983,WGS84,10.0,27.0,,,JCI Railroad,Liberty Chapel @ Bethel Roads [JCI Railroad],South Carolina,Florence,Not in a City,22500,"Florence, SC",,,,
45,041,8002,14129,1,Lead (TSP) LC,2012-01-10,,,AREA,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2015-09-01,Y,Y,SPM,,0971,South Carolina Department Health And Environmental Control,96723,34.16416,-79.57233,WGS84,10.0,31.0,,,JCI Entrance,Liberty Chapel at Paper Mill Roads [JCI Entrance],South Carolina,Florence,Not in a City,22500,"Florence, SC",,,,
45,041,8002,14129,3,Lead (TSP) LC,2014-05-11,,,AREA,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2015-09-01,,,SPM,,0971,South Carolina Department Health And Environmental Control,96723,34.16416,-79.57233,WGS84,10.0,31.0,,,JCI Entrance,Liberty Chapel at Paper Mill Roads [JCI Entrance],South Carolina,Florence,Not in a City,22500,"Florence, SC",,,,
47,093,0027,14129,1,Lead (TSP) LC,2009-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2013-11-01,Y,Y,SLAMS,,0581,Knox County Department Of Air Pollution Control,14718,35.983056,-83.952253,WGS84,30.36,286.0,2.0,GROUND LEVEL SUPPORT,Burnside, 2522 BURNSIDE ST KNOXVILLE TN 37921,Tennessee,Knox,Knoxville,28940,"Knoxville, TN",314,"Knoxville-Morristown-Sevierville, TN",,
47,163,3004,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,URBAN SCALE,4 KM TO 50 KM,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2016-01-01,Y,Y,SLAMS,,1025,Tennessee Division Of Air Pollution Control,95577,36.524433,-82.27261,NAD83,30.0,468.0,2.1,GROUND LEVEL SUPPORT,,364 Exide Dr Bristol TN  37620,Tennessee,Sullivan,Bristol,28700,"Kingsport-Bristol-Bristol, TN-VA",304,"Johnson City-Kingsport-Bristol, TN-VA",,
47,093,0023,14129,1,Lead (TSP) LC,2011-01-01,,,POINT,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2013-11-01,Y,,SLAMS,,0581,Knox County Department Of Air Pollution Control,96212,35.98104,-83.954311,WGS84,1.0,281.0,2.69,GROUND LEVEL SUPPORT,Ameristeel,1526 New York Ave,Tennessee,Knox,Knoxville,28940,"Knoxville, TN",314,"Knoxville-Morristown-Sevierville, TN",,
47,163,3003,14129,1,Lead (TSP) LC,2009-01-01,,All (2013-09-10 - Present),,,,UPWIND BACKGROUND,107,Hi-Vol - Flameless Atomic absorption (GFAA); 3M HNO3 Boil 30 min,2009-01-01,Y,,INDUSTRIAL,,1025,Tennessee Division Of Air Pollution Control,15024,36.528056,-82.268333,WGS84,30.36,457.0,2.0,OTHER,SECONDARY PREDOMINANT DOWNWIND MONITOR,364 EXIDE DR.,Tennessee,Sullivan,Bristol,28700,"Kingsport-Bristol-Bristol, TN-VA",304,"Johnson City-Kingsport-Bristol, TN-VA",,
47,163,3001,14129,1,Lead (TSP) LC,2009-01-01,,All (2013-09-10 - Present),,,,SOURCE ORIENTED,107,Hi-Vol - Flameless Atomic absorption (GFAA); 3M HNO3 Boil 30 min,2009-01-01,Y,,INDUSTRIAL,,1025,Tennessee Division Of Air Pollution Control,15022,36.525556,-82.273333,WGS84,30.36,468.0,2.0,OTHER,UPWIND MONITOR FROM DOMINANT WIND DIRECTION,364 EXIDE DR.,Tennessee,Sullivan,Bristol,28700,"Kingsport-Bristol-Bristol, TN-VA",304,"Johnson City-Kingsport-Bristol, TN-VA",,
47,163,3002,14129,2,Lead (TSP) LC,2009-01-01,,All (2013-09-10 - Present),,,,SOURCE ORIENTED,107,Hi-Vol - Flameless Atomic absorption (GFAA); 3M HNO3 Boil 30 min,2009-01-01,,,INDUSTRIAL,,1025,Tennessee Division Of Air Pollution Control,15023,36.524722,-82.268056,WGS84,30.36,451.0,2.0,OTHER,Blountville ozone monitoring site,364 EXIDE DR. ON EXIDE PROPERTY,Tennessee,Sullivan,Bristol,28700,"Kingsport-Bristol-Bristol, TN-VA",304,"Johnson City-Kingsport-Bristol, TN-VA",,
47,163,3002,14129,1,Lead (TSP) LC,2009-01-01,,All (2013-09-10 - Present),,,,SOURCE ORIENTED,107,Hi-Vol - Flameless Atomic absorption (GFAA); 3M HNO3 Boil 30 min,2009-01-01,Y,Y,INDUSTRIAL,,1025,Tennessee Division Of Air Pollution Control,15023,36.524722,-82.268056,WGS84,30.36,451.0,2.0,OTHER,Blountville ozone monitoring site,364 EXIDE DR. ON EXIDE PROPERTY,Tennessee,Sullivan,Bristol,28700,"Kingsport-Bristol-Bristol, TN-VA",304,"Johnson City-Kingsport-Bristol, TN-VA",,
47,163,3004,14129,2,Lead (TSP) LC,2010-01-01,,,POINT,URBAN SCALE,4 KM TO 50 KM,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2016-01-01,,,SLAMS,,1025,Tennessee Division Of Air Pollution Control,95577,36.524433,-82.27261,NAD83,30.0,468.0,2.0,GROUND LEVEL SUPPORT,,364 Exide Dr Bristol TN  37620,Tennessee,Sullivan,Bristol,28700,"Kingsport-Bristol-Bristol, TN-VA",304,"Johnson City-Kingsport-Bristol, TN-VA",,
47,093,0027,14129,2,Lead (TSP) LC,2009-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2013-11-01,,,SLAMS,,0581,Knox County Department Of Air Pollution Control,14718,35.983056,-83.952253,WGS84,30.36,286.0,2.0,GROUND LEVEL SUPPORT,Burnside, 2522 BURNSIDE ST KNOXVILLE TN 37921,Tennessee,Knox,Knoxville,28940,"Knoxville, TN",314,"Knoxville-Morristown-Sevierville, TN",,
48,085,0009,14129,2,Lead (TSP) LC,2011-11-17,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-11-17,,,SLAMS,,1035,Texas Commission On Environmental Quality,15185,33.144662,-96.828809,WGS84,0.1,198.0,,,Frisco Eubanks,6601 Eubanks,Texas,Collin,Frisco,19100,"Dallas-Fort Worth-Arlington, TX",206,"Dallas-Fort Worth, TX-OK",,
48,141,0037,14129,1,Lead (TSP) LC,2012-04-25,2020-10-31,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2018-09-01,,,,,1035,Texas Commission On Environmental Quality,15318,31.768286,-106.501243,NAD83,5.0,1158.0,,,El Paso UTEP,250 Rim Rd,Texas,El Paso,El Paso,21340,"El Paso, TX",238,"El Paso-Las Cruces, TX-NM",,
48,257,0020,14129,2,Lead (TSP) LC,2017-04-13,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-04-13,,,SLAMS,,1035,Texas Commission On Environmental Quality,96050,32.731919,-96.317911,WGS84,1.0,150.0,,,Terrell Temtex,2988 Temtex Blvd,Texas,Kaufman,Terrell,19100,"Dallas-Fort Worth-Arlington, TX",206,"Dallas-Fort Worth, TX-OK",,
48,085,0029,14129,1,Lead (TSP) LC,2011-01-07,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-07,Y,,SPM,,1035,Texas Commission On Environmental Quality,96037,33.136025,-96.824473,WGS84,0.1,212.0,,,Frisco Stonebrook,7202 Stonebrook Parkway,Texas,Collin,Frisco,19100,"Dallas-Fort Worth-Arlington, TX",206,"Dallas-Fort Worth, TX-OK",,
48,257,0020,14129,1,Lead (TSP) LC,2011-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2011-01-01,Y,,SLAMS,,1035,Texas Commission On Environmental Quality,96050,32.731919,-96.317911,WGS84,1.0,150.0,,,Terrell Temtex,2988 Temtex Blvd,Texas,Kaufman,Terrell,19100,"Dallas-Fort Worth-Arlington, TX",206,"Dallas-Fort Worth, TX-OK",,
48,141,1021,14129,1,Lead (TSP) LC,2013-04-15,2020-10-31,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2018-09-01,,,,,1035,Texas Commission On Environmental Quality,97364,31.86247,-106.5473,WGS84,0.5,1253.0,,,Ojo De Agua,6767 Ojo De Agua,Texas,El Paso,El Paso,21340,"El Paso, TX",238,"El Paso-Las Cruces, TX-NM",,
48,085,0009,14129,1,Lead (TSP) LC,2009-01-01,,All (2009-01-01 - 2010-07-16),,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-01-02,Y,Y,SLAMS,,1035,Texas Commission On Environmental Quality,15185,33.144662,-96.828809,WGS84,0.1,198.0,,,Frisco Eubanks,6601 Eubanks,Texas,Collin,Frisco,19100,"Dallas-Fort Worth-Arlington, TX",206,"Dallas-Fort Worth, TX-OK",,
51,770,0016,14129,1,Lead (TSP) LC,2014-12-11,2020-09-15,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2014-12-11,,,,,1127,Virginia Department of Environmental Quality,97820,37.27494,-79.98567,WGS84,10.0,296.0,2.0,GROUND LEVEL SUPPORT,Roanoke - Mario Industries,"2213 Patterson Ave, Roanoke, VA - platform location",Virginia,Roanoke City,Roanoke,40220,"Roanoke, VA",,,,
51,121,0009,14129,1,Lead (TSP) LC,2017-10-03,,,POINT,MIDDLE SCALE,100 M TO 500 M,HIGHEST CONCENTRATION; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-10-03,Y,Y,SLAMS,,1127,Virginia Department of Environmental Quality,104132,37.18494,-80.51606,NAD83,10.0,538.0,2.0,GROUND LEVEL SUPPORT,Radford Army Ammunitions Plant,"5277 Prices Fork Road, Blacksburg, VA  24060",Virginia,Montgomery,Not in a City,13980,"Blacksburg-Christiansburg-Radford, VA",,,,
51,121,0009,14129,2,Lead (TSP) LC,2017-10-03,,,POINT,MIDDLE SCALE,100 M TO 500 M,HIGHEST CONCENTRATION; QUALITY ASSURANCE; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-10-03,,,SLAMS,,1127,Virginia Department of Environmental Quality,104132,37.18494,-80.51606,NAD83,10.0,538.0,2.0,GROUND LEVEL SUPPORT,Radford Army Ammunitions Plant,"5277 Prices Fork Road, Blacksburg, VA  24060",Virginia,Montgomery,Not in a City,13980,"Blacksburg-Christiansburg-Radford, VA",,,,
72,013,0001,14129,1,Lead (TSP) LC,2010-01-02,2020-02-28,,AREA,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2016-07-01,Y,Y,SLAMS,,0889,Puerto Rico Environmental Quality Board,95957,18.457039,-66.696693,WGS84,0.01,80.0,4.5,TOP OF BUILDING,,Victor Santoni Cordero,Puerto Rico,Arecibo,Not in a City,11640,"Arecibo, PR",490,"San Juan-Carolina, PR",,
72,013,0002,14129,1,Lead (TSP) LC,2012-08-19,2020-02-28,,AREA,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,193,Hi-Vol - ICP-MS,2016-07-01,Y,Y,SLAMS,,0889,Puerto Rico Environmental Quality Board,97226,18.453389,-66.694987,WGS84,0.01,60.0,4.5,GROUND LEVEL SUPPORT,,Road #2,Puerto Rico,Arecibo,Not in a City,11640,"Arecibo, PR",490,"San Juan-Carolina, PR",,
72,013,0002,14129,2,Lead (TSP) LC,2014-10-02,2020-02-28,,AREA,MICROSCALE,0 M TO 100 M,QUALITY ASSURANCE,193,Hi-Vol - ICP-MS,2016-07-01,,,SLAMS,,0889,Puerto Rico Environmental Quality Board,97226,18.453389,-66.694987,WGS84,0.01,60.0,4.5,TOP OF BUILDING,,Road #2,Puerto Rico,Arecibo,Not in a City,11640,"Arecibo, PR",490,"San Juan-Carolina, PR",,
